elapsed_seconds,scenario_label,raw_yaw,raw_pitch,raw_roll,yaw,pitch,roll,yaw_suspicious,pitch_suspicious,roll_suspicious,dropout_suspicious,gaze_suspicious,suspicious,gaze_x,gaze_y,gaze_valid,device_detected,risk_level
47.941,,8.69,-176.11,-1.54,2.45,-0.41,-0.22,False,False,False,False,False,False,0.059,0.01,True,False,LOW
47.964,,9.05,-177.13,-1.63,2.53,-0.6,-0.25,False,False,False,False,False,False,0.067,0.008,True,False,LOW
48.138,,7.58,-176.69,-1.71,2.06,-1.06,-0.4,False,False,False,False,False,False,0.059,-0.0,True,False,LOW
48.162,,8.24,-176.38,-1.38,2.09,-1.07,-0.37,False,False,False,False,False,False,0.064,0.009,True,False,LOW
48.327,,11.56,-176.03,-0.49,3.95,-0.93,0.17,False,False,False,False,False,False,0.078,0.005,True,False,LOW
48.349,,11.53,-177.48,-0.17,4.18,-1.11,0.28,False,False,False,False,False,False,0.083,0.002,True,False,LOW
48.52,,10.3,-176.97,-0.08,4.27,-1.44,0.71,False,False,False,False,False,False,0.046,0.008,True,False,LOW
48.544,,9.04,-177.56,-0.08,4.12,-1.57,0.76,False,False,False,False,False,False,0.039,0.007,True,False,LOW
48.73,,7.39,-178.16,0.07,2.65,-2.32,1.03,False,False,False,False,False,False,0.036,0.008,True,False,LOW
48.754,,6.74,-179.52,0.49,2.37,-2.62,1.12,False,False,False,False,True,True,0.005,0.046,True,False,LOW
48.932,,5.63,179.87,0.41,0.89,-3.88,1.37,False,False,False,False,False,False,0.022,0.03,True,False,LOW
48.955,,5.21,179.76,0.32,0.65,-4.04,1.38,False,False,False,False,True,True,-0.002,0.051,True,False,LOW
49.112,,3.81,178.93,0.46,-0.82,-4.98,1.51,False,False,False,False,False,False,0.024,0.027,True,False,LOW
49.145,,3.9,179.31,1.21,-1.06,-5.07,1.67,False,False,False,False,False,False,0.025,0.024,True,False,LOW
49.32,,2.83,-178.36,0.81,-2.19,-4.05,1.84,False,False,False,False,False,False,0.027,0.009,True,False,LOW
49.343,,2.21,-178.4,0.11,-2.42,-3.94,1.77,False,False,False,False,False,False,0.02,0.016,True,False,LOW
49.515,,1.22,-179.01,0.1,-3.68,-3.85,1.51,False,False,False,False,False,False,0.024,0.01,True,False,LOW
49.545,,0.57,-179.15,0.54,-4.0,-3.86,1.54,False,False,False,False,False,False,0.022,0.008,True,False,LOW
