elapsed_seconds,scenario_label,raw_yaw,raw_pitch,raw_roll,yaw,pitch,roll,yaw_suspicious,pitch_suspicious,roll_suspicious,dropout_suspicious,gaze_suspicious,suspicious,gaze_x,gaze_y,gaze_valid,device_detected,risk_level
34.141,,1.35,-170.83,-2.05,1.32,0.71,0.54,False,False,False,False,False,False,0.045,-0.011,True,False,LOW
34.163,,1.37,-170.72,-2.17,1.33,0.72,0.52,False,False,False,False,False,False,0.046,-0.01,True,False,LOW
34.346,,1.53,-170.71,-2.02,1.47,0.79,0.54,False,False,False,False,False,False,0.044,-0.013,True,False,LOW
34.369,,1.68,-171.17,-1.97,1.51,0.74,0.55,False,False,False,False,False,False,0.046,-0.013,True,False,LOW
34.541,,1.34,-170.72,-2.05,1.45,0.79,0.54,False,False,False,False,False,False,0.045,-0.011,True,False,LOW
34.564,,1.61,-170.98,-2.06,1.48,0.77,0.54,False,False,False,False,False,False,0.044,-0.016,True,False,LOW
34.746,,1.66,-170.99,-1.97,1.61,0.66,0.58,False,False,False,False,False,False,0.046,-0.015,True,False,LOW
34.768,,1.61,-170.99,-1.96,1.62,0.65,0.58,False,False,False,False,False,False,0.048,-0.014,True,False,LOW
34.945,,1.49,-171.02,-1.93,1.58,0.59,0.62,False,False,False,False,False,False,0.047,-0.015,True,False,LOW
34.97,,1.62,-171.03,-1.96,1.59,0.58,0.62,False,False,False,False,False,False,0.045,-0.016,True,False,LOW
35.146,,2.23,-170.61,-1.88,1.96,0.78,0.66,False,False,False,False,False,False,0.052,-0.015,True,False,LOW
35.169,,1.9,-170.83,-1.82,1.96,0.77,0.67,False,False,False,False,False,False,0.049,-0.016,True,False,LOW
35.343,,1.65,-170.79,-1.9,1.83,0.77,0.68,False,False,False,False,False,False,0.051,-0.014,True,False,LOW
35.367,,1.26,-170.82,-1.91,1.76,0.77,0.68,False,False,False,False,False,False,0.041,-0.008,True,False,LOW
35.546,,1.89,-170.46,-2.1,1.86,0.94,0.57,False,False,False,False,False,False,0.002,-0.003,True,False,LOW
35.568,,1.41,-171.14,-2.04,1.81,0.88,0.57,False,False,False,False,False,False,0.004,-0.002,True,False,LOW
35.742,,1.3,-170.86,-2.11,1.58,0.79,0.52,False,False,False,False,False,False,0.006,-0.002,True,False,LOW
35.765,,1.36,-170.36,-2.03,1.55,0.84,0.52,False,False,False,False,False,False,0.035,-0.01,True,False,LOW
35.948,,1.34,-170.56,-2.11,1.47,0.93,0.49,False,False,False,False,False,False,0.04,-0.01,True,False,LOW
35.971,,1.19,-170.65,-2.18,1.44,0.92,0.48,False,False,False,False,False,False,0.046,-0.017,True,False,LOW
36.144,,1.5,-170.35,-2.06,1.5,1.07,0.5,False,False,False,False,False,False,0.045,-0.014,True,False,LOW
36.167,,1.12,-170.63,-2.08,1.46,1.06,0.5,False,False,False,False,False,False,0.028,-0.0,True,False,LOW
